Productgroepcode,Productgroep_oms,Productcode,Product_omschrijving,Product_description,Product_synoniemen,Meeteenheid,Hoeveelheid,Commentaarregel,Verrijkt_met,Bevat_een_spoor_van,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
13,Kaas,3370,"Kaas witte 45+","Cheese white 45+ feta-like from cow's milk","Witte saladekaas 45+",g,100,"Per 100g. Gem van AH, Apetina, Jumbo, Oke en Rucker Blancello.",,,1027,247,"17,1",0,"17,1",,"0,6","0,6",0,0,0,0,"62,7",,"19,6","18,4","12,8","4,3","0,5","0,1","0,3","0,4","0,64","0,42","0,26","0,54","0,01","0,72","0,01","2,09","0,19","5,57","0,1","1,82",0,"0,03",0,"0,01",0,"0,01",0,0,"0,37","0,06","0,02","0,2","0,29","3,66","0,01",0,0,"0,04","0,26",0,"0,09",0,0,"0,09","0,01",0,"0,01",0,"0,01",0,"0,02","0,01","0,01",0,0,0,0,0,0,"0,02",0,0,0,0,0,0,"0,03","0,32",0,0,0,0,0,0,0,"0,46",46,1136,145,160,350,,"0,4",0,"0,4",,,"2,6",18,,271,283,258,152,,,,,,"0,2",,"0,2","0,4",,,,,"11,6","0,8","10,8","0,03","0,27","0,1","1,7","0,4",20,20,0,0
13,Kaas,3377,"Kaas Ricotta","Cheese Ricotta",,g,100,"Per 100g. Gem van AH, Galbani en Trentin.",,,585,141,8,0,8,,"3,9","3,5","0,4",0,0,0,"77,8",,"10,3","9,7","6,7","2,3","0,3","0,1","0,2","0,2","0,34","0,22","0,14","0,28","0,01","0,38","0,01","1,1","0,1","2,93","0,05","0,96",0,"0,01",0,"0,01",0,"0,01",0,0,"0,2","0,03","0,01","0,11","0,15","1,93","0,01",0,0,"0,02","0,14",0,"0,05",0,0,"0,05","0,01",0,0,0,"0,01",0,"0,01",0,"0,01",0,0,0,0,0,0,"0,01",0,0,0,0,0,0,"0,02","0,17",0,0,0,0,0,0,0,"0,24",50,164,110,240,170,13,"0,4",0,"0,4",,,"1,3",,,193,200,185,92,,,,,,,,,0,,,,,,,,"0,02","0,19","0,03","0,3",,,,,
14,"Kruiden en specerijen",128,"Peterselie vers","Parsley fresh",,g,100,"Per 100g.",,,125,30,4,4,0,,1,0,1,0,5,0,87,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,700,40,30,23,"7,1",0,"7,1","0,03",1,"0,7",,,446,893,0,5347,12,9202,68,8,0,0,0,0,"1,7",,,,,548,548,,"0,06","0,3","0,12",0,"1,4",170,170,0,125
14,"Kruiden en specerijen",429,Bouillonblokje,"Stock cubes",,g,100,"Per 100g. Gem v Knorr en Maggi: rund, kip en groente.",,CHORL,1139,273,"8,1","7,5","0,6",,"21,2","7,1","14,1",0,"0,5",0,3,,"17,2","16,5","3,3","7,6","5,6","0,6",5,0,0,0,0,0,0,"0,01",0,"0,04",0,"2,57","0,01","0,55",0,"0,06",0,"0,05",0,"0,02",0,0,0,0,0,0,"0,05","7,46","0,07",0,0,0,"4,99",0,0,0,0,"0,56",0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,01",0,0,0,0,,0,19700,490,40,240,32,"1,2",0,"1,2","0,7",,"0,8",,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0
14,"Kruiden en specerijen",694,Tamarinde,Tamarind,,g,100,"Per 100g.",,,1277,301,3,3,0,,72,10,62,0,"0,3",0,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,570,55,110,,"0,1",0,"0,1",,,,,,0,10,0,,,,,,,0,0,0,,,,,,"2,8","2,8",,"0,44","0,16",,0,"2,1",,,,6
14,"Kruiden en specerijen",704,"Garnalenpasta trassie","Shrimp paste trassie",,g,100,"Per 100g.",,,878,208,37,0,37,,"2,5",1,"1,5",0,"2,7",0,55,,5,"4,1","1,3",1,"1,8","1,4","0,4",0,0,0,0,0,0,0,0,"0,08","0,05","0,81","0,07","0,27",0,"0,01",0,"0,01","0,01","0,01",0,0,"0,02",0,0,"0,01","0,26","0,6","0,04","0,01",0,"0,04","0,11",0,0,0,0,"0,02",0,"0,01","0,02",0,0,"0,03","0,26",0,"0,73",0,0,0,0,"0,03",0,"0,08","0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,14400,800,100,250,4,"3,1","0,8","2,3",,,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,0,,,,,,,,
14,"Kruiden en specerijen",823,"Peper zwarte/witte","Pepper black/white",,g,100,"Per 100g.",,,1393,332,11,11,0,,52,0,52,0,"26,4",0,11,,3,"2,9","0,7","0,7","1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,1259,437,173,,"21,6",0,"21,6",,,,,,0,190,0,,,,,,,0,0,0,,,,,,"163,7","163,7",,"0,11","0,24",,0,"1,1",0,0,0,
14,"Kruiden en specerijen",824,Mosterd,Mustard,,g,100,"Per 100g.",,,538,129,"6,7","6,7",0,,"6,6","2,7","3,9",0,3,0,"75,9",,"7,8","7,5","0,4","4,9","2,2","0,8","1,3",0,0,0,0,0,,0,0,0,0,"0,21",0,"0,1",,"0,06",,"0,04",,"0,02",,,,,,0,"0,01","1,83","0,87","2,02","0,14",,"1,28",,,,,"0,82",0,0,"0,05",,,,0,,0,,,,,,,0,0,,,,,,,0,,,,,,,,"0,03",0,1424,188,84,73,88,2,0,2,"0,2",6,"1,1",,,4,7,0,29,0,,,26,,0,0,0,,,,,,"1,8","1,8",,"0,34","0,03","0,063",0,,0,0,0,0
14,"Kruiden en specerijen",825,Nootmuskaat,"Nutmeg powder",,g,100,"Per 100g.",,,2231,536,6,6,0,,45,0,45,0,4,0,6,,36,"34,6",30,"3,5","1,2",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,350,184,213,,3,0,3,,,,,,0,10,0,,,,,,,0,0,0,,,,,,0,0,,"0,35","0,06",,0,"1,3",0,0,0,
14,"Kruiden en specerijen",826,Kaneel,"Cinnamon powder",,g,100,"Per 100g.",,,1326,316,4,4,0,,56,0,56,0,"24,4",0,10,,3,"2,9","1,4",0,"1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,500,1228,60,61,"38,1",0,"38,1","0,46",15,"1,97",,,0,30,0,,,,,,,0,0,0,,,,,,"31,2","31,2",,"0,77","0,14",0,0,"1,3",0,0,0,28
14,"Kruiden en specerijen",827,"Komijnzaad gedroogd","Cumin seed dried",,g,100,"Per 100g.",,,1782,427,18,18,0,,34,0,34,0,"10,5",0,18,,22,"21,1","1,9","8,6","10,6",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,1788,931,499,370,"66,4",0,"66,4","1,29",,"4,2",,,0,130,0,,,,,,,0,0,0,,,,,,"5,4","5,4",,"0,63","0,33",,0,"4,6",0,0,0,8
14,"Kruiden en specerijen",828,Kruidnagel,Cloves,,g,100,"Per 100g.",,,1803,431,6,6,0,,52,0,52,0,"9,6",0,7,,20,"19,2","1,9","7,7","9,6",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,1102,646,105,,"8,7",0,"8,7",,,,,,0,50,0,,,,,,,0,0,0,,,,,,"141,8","141,8",,"0,12","0,27",,0,"1,5",,,,81
14,"Kruiden en specerijen",829,"Bieslook vers","Chives fresh",,g,100,"Per 100g.",,,259,62,4,4,0,,8,0,8,0,"2,3",0,83,,1,"0,7",0,0,"0,7",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,434,167,75,32,"1,3",0,"1,3",,,,,,0,0,0,,,,,,,0,0,0,,,,,,"212,7","212,7",,"0,14","0,15",0,0,"0,6",,,,47
14,"Kruiden en specerijen",830,"Knoflook rauw","Garlic raw",,g,100,"Per 100g.",,,670,158,"6,4","6,4",0,,31,1,30,0,"2,1",0,"58,6",,"0,5","0,3","0,1",0,"0,2",0,"0,2",0,0,0,0,0,0,0,0,0,0,"0,09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,"0,23",0,0,0,0,"0,02",0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,17,401,181,153,25,"1,7",0,"1,7","0,3",14,"1,16",3,"1,5",0,1,0,5,0,9,0,0,0,0,0,0,"0,1","0,1",,,,"1,7","1,7",,"0,2","0,11","1,24",0,"0,7",3,3,0,31
14,"Kruiden en specerijen",831,"Kervel vers","Chervil fresh",,g,100,"Per 100g.",,,328,78,4,4,0,,12,0,12,0,"2,4",0,80,,1,"0,7",0,0,"0,7",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,597,,,,"1,6",0,"1,6",,,,"2,8",,123,245,0,1470,,,,,,0,0,0,,,,,,,,,,,"0,026",0,,,,,35
14,"Kruiden en specerijen",832,Gemberwortel,"Ginger root",,g,100,"Per 100g.",,,342,81,"1,8","1,8",0,,"15,7","1,7",14,0,2,0,"78,9",,"0,8","0,5","0,2","0,2","0,2",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,12",,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0,13,415,16,34,43,"0,6",0,"0,6","0,23",1,"0,34",,"0,8",0,0,0,0,,,,,,0,0,0,"0,3",,,,,"0,1","0,1",,"0,03","0,03","0,16",0,"0,8",11,11,0,5
14,"Kruiden en specerijen",842,Bouillonpoeder,"Stock powder",,g,100,"Per 100g. Gem v Knorr en Maggi: tuinkruiden.",,,832,197,"20,2","20,2",0,,"17,8","10,2","7,6",0,0,0,57,,"5,1","4,8",1,"2,2","1,6","0,2","1,5",0,0,0,0,0,0,0,0,"0,01",0,"0,76",0,"0,16",0,"0,02",0,"0,02",0,"0,01",0,0,0,0,0,0,"0,02","2,19","0,02",0,0,0,"1,47",0,0,0,0,"0,16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22300,390,47,120,44,"2,8",0,"2,8","0,05",,"0,4",,,0,0,0,,,,,,,0,0,0,,,,,,0,,,,,,0,,,,,0
14,"Kruiden en specerijen",858,Juspoeder,"Gravy instant powder",,g,100,"Per 100g.",,,1443,342,"10,8","9,4","1,4",,"55,2","5,1","50,1",0,"2,4",0,"23,5",,"8,2","7,9","1,6","3,6","2,6","0,3","2,4",0,0,0,0,0,0,0,0,"0,02",0,"1,22","0,01","0,26",0,"0,03",0,"0,02",0,"0,01",0,0,0,0,0,0,"0,03","3,55","0,03",0,0,0,"2,37",0,0,0,0,"0,27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,,0,7356,,0,0,,0,0,0,,,,,,0,0,,,,,,,,0,0,0,,,,,,"0,2","0,2",,0,0,0,,0,,,,0
14,"Kruiden en specerijen",859,"Aroma vloeibaar","Seasoning flavoured liquid","Maggi e.d. vloeibaar aroma",g,100,"Per 100g.",,,297,70,"10,6","10,6",0,,"6,4","4,8","1,6",0,"0,5",0,"74,5",,"0,1","0,1","0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7800,,100,0,,0,0,0,,,,,,0,0,,,,,,,,0,0,0,,,,,,,,,0,0,0,,0,,,,0
14,"Kruiden en specerijen",860,"Aroma strooi-","Seasoning flavoured powder","Aromat e.d. strooiaroma",g,100,"Per 100g.",,,742,176,"9,9","9,9",0,,25,15,10,0,"0,6",0,"2,5",,"3,9","3,7","0,7","1,7","1,2","0,1","1,1",0,0,0,0,0,0,0,0,"0,01",0,"0,58",0,"0,12",0,"0,01",0,"0,01",0,0,0,0,0,0,0,0,"0,01","1,67","0,02",0,0,0,"1,12",0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23600,26,60,31,10,"3,7",0,"3,7",,,"0,2",,,0,0,,,,,,,,0,0,0,,,,,,,,,0,"0,2",0,,"5,2",,,,1
14,"Kruiden en specerijen",1213,"Ketjap zout","Soy sauce salt","Ketjap asin; Sojasaus zout",g,100,"Per 100g. Conimex.",,,898,211,"2,8","2,8",0,,50,49,1,0,0,0,"47,2",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6280,500,60,50,,5,0,5,,,,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,"0,05","0,08",0,0,,11,11,0,0
14,"Kruiden en specerijen",1214,"Ketjap zoet Na-","Soy sauce sweet low sodium","Ketjap manis natriumarm; Sojasaus zoet natriumarm",g,100,"Per 100g. Conimex.",,,1012,238,"4,5","4,5",0,,55,55,0,0,"0,1",0,"40,4",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,80,6300,60,50,,"5,3",0,"5,3",,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,11,11,0,0
14,"Kruiden en specerijen",1215,"Ketjap zoet","Soy sauce sweet","Ketjap manis; Sojasaus zoet",g,100,"Per 100g. Conimex.",,,995,234,"3,5","3,5",0,,55,55,0,0,0,0,"41,5",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4880,,47,23,37,"5,3",0,"5,3","0,01",,"0,2",,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,"0,05","0,08",0,0,"3,4",11,11,0,0
14,"Kruiden en specerijen",1216,"Smaakversterker mononatriumglutamaat Ve-tsin","Monosodium glutamate Ve-tsin",,g,100,"Per 100g.",,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14000,,,,,0,0,0,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,0,0,0,0,0,,,,0
14,"Kruiden en specerijen",1220,"Basilicum gedroogd","Basil dried",,g,100,"Per 100g.",,,1014,244,23,23,0,,"10,1","1,7","8,3",0,"37,7",0,"10,4",,"4,1","2,8","2,2","1,2","0,5",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0,76,2630,2240,274,711,"89,8",0,"89,8","2,1",3,"7,1",,"14,9",37,74,0,378,113,,,24,393,0,0,0,"10,8","10,7",0,"0,8",0,"1714,5","1714,5",,"0,08","1,2","1,34",0,"4,9",1,1,0,1
14,"Kruiden en specerijen",1221,Chilipoeder,"Chilli powder",,g,100,"Per 100g.",,,1553,373,12,12,0,,32,0,32,0,22,0,8,,17,"16,3","2,9","1,5","11,9",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,1916,278,303,,"14,2",0,"14,2",,,,,,0,0,0,,,,,,,0,0,0,,,,,,"105,7","105,7",,"0,35","0,79",0,0,"7,9",0,0,0,64
14,"Kruiden en specerijen",1223,"Kerrie djawa","Curry powder djawa",,g,100,"Per 100g.",,,1543,370,12,12,0,,"36,5",0,"36,5",0,25,0,"12,5",,14,"13,5","1,6","8,8","3,1",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,1260,530,,,"29,6",0,"29,6",,,,,,,,,,,,,,,0,0,0,,,,,,"99,8","99,8",,,,,0,,,,,
14,"Kruiden en specerijen",1224,"Kervel gedroogd","Chervil dried",,g,100,"Per 100g.",,,1275,303,23,23,0,,38,0,38,0,"11,3",0,7,,4,"2,8",0,"1,4","1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,4740,1346,450,,32,0,32,,,,,,293,586,0,3516,,,,,,0,0,0,,,,,,,,,,,"1,23",0,,0,0,0,
14,"Kruiden en specerijen",1225,"Peper cayenne- rood","Pepper red cayenne","Cayennepeper rode",g,100,"Per 100g.",,,1576,379,12,12,0,,32,0,32,0,"24,9",0,8,,17,"16,3","3,5","3,5","9,3",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,2014,148,293,,"7,8",0,"7,8",,,,,,0,0,0,,,,,,,0,0,0,,,,,,"80,3","80,3",,"0,33","0,92",,0,"8,7",,,,76
14,"Kruiden en specerijen",1226,"Majoraan gedroogd","Marjoram dried","Marjolein gedroogd",g,100,"Per 100g.",,,1339,319,13,13,0,,42,0,42,0,"18,1",0,8,,7,"4,9","0,7","2,1","2,1",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,1522,1990,306,,"82,7",0,"82,7",,,,,,0,810,0,,,,,,,0,0,0,,,,,,"621,7","621,7",,"0,29","0,32",,0,"4,1",0,0,0,51
14,"Kruiden en specerijen",1227,"Mosterd Na-","Mustard low sodium","Mosterd natriumarm",g,100,"Per 100g.",,,523,126,"6,5","6,5",0,,"3,1",0,"3,1",0,1,0,80,,"9,5","9,1","0,5","5,9","2,6",1,"1,6",0,0,0,0,0,0,0,0,0,0,"0,26",0,"0,12",0,"0,07",0,"0,05",0,"0,03",0,0,0,0,0,0,"0,02","2,23","1,05","2,46","0,17",0,"1,56",0,0,0,0,1,0,0,"0,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,04",0,25,174,84,73,88,2,0,2,"0,2",6,"1,1",,,0,0,0,,,,,,,0,0,0,,,,,,"1,8","1,8",,,,,0,,,,,0
14,"Kruiden en specerijen",1228,"Oregano gedroogd","Oregano dried",,g,100,"Per 100g.",,,1510,360,11,11,0,,49,0,49,0,15,0,7,,10,7,"2,1","0,7","3,5",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,1669,1576,200,,44,0,44,,,,,,0,690,0,,,,,,,0,0,0,,,,,,"621,7","621,7",,"0,34",,,0,"6,2",,,,
14,"Kruiden en specerijen",1229,Paprikapoeder,"Paprika powder",,g,100,"Per 100g.",,,1498,359,15,15,0,,35,0,35,0,"20,9",0,10,,13,"9,1","1,7","0,8","6,6",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,2344,177,345,,"23,6",0,"23,6",,,,,,0,10,0,,,,,,,0,0,0,,,,,,"80,3","80,3",,"0,64","1,74",,0,"15,3",,,,71
14,"Kruiden en specerijen",1230,"Peterselie gedroogd","Parsley dried",,g,100,"Per 100g.",,,1301,309,22,22,0,,41,0,41,0,"10,3",0,9,,4,"2,8","0,4","0,2","2,2","0,1","2,1",0,0,0,0,0,0,0,0,"0,02",0,"0,3",0,"0,06",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,22",0,0,0,0,"2,1",0,0,0,0,"0,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,180,3805,1468,351,,"97,9",0,"97,9",,,,,,97,194,0,1152,17,,,4,,0,0,0,,,,,,"1359,5","1359,5",,"0,17","1,23",1,0,"7,9",180,180,0,122
14,"Kruiden en specerijen",1231,"Rozemarijn gedroogd","Rosemary dried",,g,100,"Per 100g.",,,1563,374,5,5,0,,46,0,46,0,"17,6",0,9,,15,"10,5","0,7","4,2","5,6",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,955,1280,70,,"29,2",0,"29,2",,,,,,0,310,0,,,,,,,0,0,0,,,,,,,,,"0,51",,,0,1,,,,61
14,"Kruiden en specerijen",1232,"Sambal oelek","Pepper red hot paste",,g,100,"Per 100g. Gem van Conimex en Van Oordt.",,,151,36,"1,6","1,6",0,,"4,9","3,5","1,5",0,"1,9",0,91,,"0,7","0,7","0,1","0,1","0,5",0,"0,5",0,0,0,0,0,0,0,0,"0,01",0,"0,07",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,05",0,0,0,0,"0,5",0,0,0,0,"0,03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4560,202,18,18,12,"0,5",0,"0,5",,,"0,2",,,366,732,,4390,,,,,,0,0,0,,,,,,,,,"0,1","0,1","0,1",0,"0,4",10,10,0,144
14,"Kruiden en specerijen",1233,"Sambal oelek Na-","Pepper red hot paste low sodium","Sambal oelek natriumarm",g,100,"Per 100g. Conimex.",,,208,50,3,3,0,,4,0,4,0,"1,9",0,"89,1",,2,"1,4",0,0,"1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,4000,,,,"0,5",0,"0,5",,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,10,10,0,
14,"Kruiden en specerijen",1234,"Sambal gebakken","Pepper red hot fried paste",,g,100,"Per 100g. Conimex; sambal badjak, brandal, manis.",,,1038,250,"4,4","4,4",0,,"15,5","12,4","3,1",0,"1,9",0,"59,7",,"18,5","17,8","3,6","8,2",6,"0,6","5,4",0,0,0,0,0,0,"0,01",0,"0,05",0,"2,77","0,01","0,6",0,"0,06",0,"0,05",0,"0,02",0,0,0,0,0,0,"0,06","8,02","0,07",0,0,0,"5,37",0,0,0,0,"0,6",0,0,"0,01",0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,02",0,0,0,0,,0,2904,202,18,,,"0,5",0,"0,5",,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,10,10,0,
14,"Kruiden en specerijen",1235,"Selderij blad- vers","Celery leaves fresh",,g,100,"Per 100g.",,,65,16,1,1,0,,2,2,0,0,"1,8",0,90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,80,700,80,40,10,"0,1",0,"0,1",,,"1,2",,,100,200,0,1200,,,,,,0,0,0,,,,,,,,,"0,06","0,1","1,2",0,"0,3",170,170,0,60
14,"Kruiden en specerijen",1236,Serehpoeder,"Lemon grass powder","Citroengras poeder",g,100,"Per 100g. Conimex.",,,901,216,5,5,0,,30,30,0,0,"24,4",0,8,,3,"2,9","1,4",0,"1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,1236,206,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,0,,,,,
